Player,Team,Position,Gw,Fpts,Started,Opponent,Home,Fp/g,Ros rank,Rkov,G,Kp,At,Sot,Tkw,Dis,Yc,Rc,Acnc,Int,Clr,Cos,Bs,Aer,Pkm,Pkd,Og,Gao,Cs,Team_long,Ros %,Gp,Min
Dan Burn,NEW,D,2,2.0,1.0,,False,2.0,,62,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,1,0,,95%,1,90
Noni Madueke,CHE,F,2,2.0,0.0,,False,2.0,,362,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,28%,1,14
Mahmoud Dahoud,BHA,M,2,2.0,0.0,,False,2.0,,232,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,16%,1,8
Pierre-Emile Hojbjerg,TOT,M,2,2.0,0.0,,True,2.0,,385,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,,16%,1,13
Anthony Martial,MUN,F,2,2.0,0.0,,False,2.0,,253,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,13%,1,4
Joao Gomes,WOL,M,2,2.0,1.0,,True,2.0,,151,0,0,0,0,0,2,0,0,1,1,0,1,0,0,0,0,0,4,0,,10%,1,55
Joel Ward,CRY,D,2,2.0,1.0,,True,2.0,,154,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,1,0,,10%,1,82
Max Aarons,BOU,D,2,2.0,1.0,,False,2.0,,292,0,0,0,0,2,0,0,0,1,0,4,0,2,2,0,0,0,3,0,,7%,1,90
Wataru Endo,LIV,M,2,2.0,0.0,,True,2.0,,359,0,0,0,0,1,0,0,0,0,1,2,0,0,0,0,0,0,0,0,,5%,1,26
Keane Lewis-Potter,BRF,F,2,2.0,0.0,,False,2.0,,300,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,2%,1,18
Adam Lallana,BHA,M,2,2.0,0.0,,False,2.0,,317,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1%,1,8
Naouirou Ahamada,CRY,M,2,2.0,0.0,,True,2.0,,334,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1%,1,15
Chris Basham,SHU,D,2,2.0,0.0,,False,2.0,,265,0,0,0,0,1,0,0,0,0,0,0,1,2,0,0,0,0,1,0,,0%,1,31
Vladimir Coufal,WHU,D,2,1.5,1.0,,True,1.5,,32,0,0,0,0,0,1,0,0,1,1,4,0,0,1,0,0,0,1,0,,74%,1,90
Lewis Dunk,BHA,D,2,1.5,1.0,,False,1.5,,309,0,0,0,0,1,0,0,0,0,1,2,0,0,1,0,0,0,1,0,,49%,1,90
Danny Welbeck,BHA,F,2,1.5,1.0,,False,1.5,,186,0,1,0,1,0,5,0,0,0,0,1,0,0,0,0,0,0,0,0,,37%,1,56
Edson Alvarez,WHU,M,2,1.5,0.0,,True,1.5,,240,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,,16%,1,8
Neal Maupay,BRF,F,2,1.5,0.0,,False,1.5,,283,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,,3%,1,39
William Osula,SHU,F,2,1.5,1.0,,False,1.5,,721,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,,0%,1,73
Cheikhou Kouyate,NOT,M,2,1.5,0.0,,True,1.5,,321,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,,0%,1,1
Andre Brooks,SHU,M,2,1.5,0.0,,False,1.5,,377,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,,0%,1,15
Aaron Wan-Bissaka,MUN,D,2,1.25,1.0,,False,1.25,,143,0,1,0,0,0,0,1,0,0,2,1,1,0,0,0,0,0,1,0,,59%,1,65
Yasser Larouci,SHU,D,2,1.25,0.0,,False,1.25,,333,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,1,0,,1%,1,45
Alexander Isak,NEW,F,2,1.0,1.0,,False,1.0,,38,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,,100%,1,65
Darwin Nunez,LIV,F,2,1.0,0.0,,True,1.0,,70,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,100%,1,3
Fabian Schar,NEW,D,2,1.0,1.0,,False,1.0,,127,0,0,0,0,0,2,0,0,0,0,4,0,2,1,0,0,0,1,0,,93%,1,90
Manor Solomon,TOT,F,2,1.0,0.0,,True,1.0,,81,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,,62%,1,1
Marc Guehi,CRY,D,2,1.0,1.0,,True,1.0,,99,0,0,0,0,0,1,0,0,0,1,2,0,2,0,0,0,0,1,0,,50%,1,90
Anthony Elanga,NOT,F,2,1.0,0.0,,True,1.0,,103,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,44%,1,20
Sean Longstaff,NEW,M,2,1.0,0.0,,False,1.0,,82,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,42%,1,32
Kevin Schade,BRF,M,2,1.0,1.0,,False,1.0,,140,0,0,0,0,0,1,0,0,0,0,2,0,0,1,0,0,0,0,1,,33%,1,70
Mads Roerslev,BRF,D,2,1.0,0.0,,False,1.0,,249,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,4%,1,11
Jorginho,ARS,M,2,1.0,0.0,,False,1.0,,347,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,4%,1,10
Konstantinos Tsimikas,LIV,D,2,1.0,0.0,,True,1.0,,388,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,3%,1,3
Moussa Niakhate,NOT,D,2,1.0,0.0,,True,1.0,,725,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1%,1,1
Kurt Zouma,WHU,D,2,0.75,1.0,,True,0.75,,89,0,0,0,0,0,0,0,0,0,1,3,0,0,1,0,0,0,1,0,,65%,1,90
Matheus Nunes,MCI,M,2,0.5,1.0,,True,0.5,,167,0,1,0,0,0,1,0,1,0,1,0,5,0,0,0,0,0,4,0,,78%,1,88
Dominic Calvert-Lewin,EVE,F,2,0.5,1.0,,False,0.5,,156,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,,72%,1,37
Brennan Johnson,TOT,F,2,0.5,1.0,,True,0.5,,259,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,,72%,1,88
Cheick Doucoure,CRY,M,2,0.5,1.0,,True,0.5,,101,0,0,0,0,1,1,1,0,0,0,1,1,0,2,0,0,0,1,0,,33%,1,90
Bobby De Cordova-Reid,FUL,F,2,0.5,1.0,,True,0.5,,170,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,,17%,1,66
Takehiro Tomiyasu,ARS,D,2,0.5,1.0,,False,0.5,,316,0,0,0,0,0,1,0,1,0,0,0,2,0,0,0,0,0,0,1,,5%,1,66
Adama Traore,FUL,F,2,0.5,1.0,,False,0.5,,366,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,,4%,1,3
Adama Traore,FUL,F,2,0.5,0.0,,True,0.5,,366,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,,4%,1,3
Rayan Ait-Nouri,WOL,D,2,0.5,1.0,,True,0.5,,250,0,1,0,0,4,3,0,0,0,0,0,2,0,2,0,0,0,4,0,,3%,1,85
Angelo Ogbonna,WHU,D,2,0.5,0.0,,True,0.5,,331,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,,0%,1,20
Oleksandr Zinchenko,ARS,D,2,0.0,0.0,,False,0.0,,158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,95%,1,1
Joao Pedro,BHA,F,2,0.0,0.0,,False,0.0,,43,0,0,0,0,1,0,1,0,0,0,2,1,0,0,0,0,0,1,0,,95%,1,32
Willian,FUL,F,2,0.0,0.0,,True,0.0,,204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,54%,1,21
Harvey Barnes,NEW,M,2,0.0,0.0,,False,0.0,,193,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,53%,1,33
Youri Tielemans,AVL,M,2,0.0,0.0,,True,0.0,,365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,34%,1,26
Raul Jimenez,FUL,F,2,0.0,1.0,,True,0.0,,226,0,0,0,0,1,4,0,0,0,0,4,0,0,2,0,0,0,2,0,,33%,1,85
Facundo Pellistri,MUN,M,2,0.0,0.0,,False,0.0,,326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,17%,1,4
Aaron Ramsey,BUR,M,2,0.0,1.0,,False,0.0,,307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,17%,0,0
Harvey Elliott,LIV,M,2,0.0,0.0,,True,0.0,,291,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,7%,1,13
Valentino Livramento,NEW,D,2,0.0,0.0,,False,0.0,,391,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,5%,1,3
Mikkel Damsgaard,BRF,M,2,0.0,0.0,,False,0.0,,353,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,2%,1,10
Jakub Kiwior,ARS,D,2,0.0,0.0,,False,0.0,,361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,2%,1,1
Hugo Bueno,WOL,D,2,0.0,0.0,,True,0.0,,315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,2%,1,3
Max Lowe,SHU,D,2,0.0,1.0,,False,0.0,,306,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,,2%,1,45
Lloyd Kelly,BOU,D,2,0.0,0.0,,False,0.0,,243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1%,1,13
Igor Julio dos Santos de Paulo,BHA,D,2,0.0,1.0,,False,0.0,,711,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1%,0,0
Igor Julio dos Santos de Paulo,BHA,D,2,0.0,0.0,,False,0.0,,711,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1%,0,0
Josh Dasilva,BRF,M,2,0.0,0.0,,False,0.0,,473,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0%,1,9
Kieffer Moore,BOU,F,2,0.0,0.0,,False,0.0,,387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0%,1,26
Ben Osborn,SHU,M,2,0.0,1.0,,False,0.0,,628,0,0,0,0,1,2,1,0,1,0,4,0,0,2,0,0,0,2,0,,0%,1,90
Mason Burstow,CHE,F,2,0.0,0.0,,False,0.0,,442,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,0%,1,6
Rodrigo Muniz,FUL,F,2,0.0,0.0,,True,0.0,,718,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,0%,1,3
Deivid Washington de Souza Eugenio,CHE,F,2,0.0,1.0,,False,0.0,,710,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0%,0,0
Antwoine Hackford,SHU,F,2,0.0,0.0,,False,0.0,,531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,0%,1,7
Emiliano Marcondes Camargo Hansen,BOU,M,2,0.0,1.0,,True,0.0,,444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0%,0,0
Tyler Onyango,EVE,M,2,0.0,0.0,,False,0.0,,625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0%,1,1
Marc Jurado Gomez,MUN,D,2,0.0,0.0,,True,0.0,,558,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0%,0,0
Jose Mateo Mejia Piedrahita,MUN,F,2,0.0,1.0,,True,0.0,,598,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0%,0,0
Bruno Guimaraes,NEW,M,2,-1.0,1.0,,False,-1.0,,34,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,,98%,1,90
Diogo Dalot,MUN,D,2,-1.0,0.0,,False,-1.0,,196,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,,84%,1,23
Joao Palhinha,FUL,M,2,-1.0,0.0,,True,-1.0,,207,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,,47%,1,22
Jaidon Anthony,BOU,F,2,-1.0,1.0,,False,-1.0,,344,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,3,0,,1%,1,62
Sandro Tonali,NEW,M,2,-1.5,1.0,,False,-1.5,,146,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,1,0,,88%,1,66
Calvin Bassey,FUL,D,2,-1.5,0.0,,True,-1.5,,730,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,,2%,1,22
Ashley Young,EVE,D,2,-1.75,1.0,,False,-1.75,,245,0,2,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,4,0,,17%,1,90
Levi Colwill,CHE,D,2,-2.0,1.0,,False,-2.0,,114,0,0,0,0,0,1,0,0,0,0,2,2,0,2,0,0,0,3,0,,89%,1,90
Cameron Archer,SHU,F,2,-2.0,0.0,,True,-2.0,,219,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,12%,1,4
Idrissa Gueye,EVE,M,2,-2.0,1.0,,False,-2.0,,171,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,2,0,,7%,1,45
Anthony Gordon,NEW,M,2,-2.5,1.0,,False,-2.5,,16,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,,96%,1,55
Issa Diop,FUL,D,2,-2.5,1.0,,True,-2.5,,220,0,0,0,0,1,0,0,0,0,0,2,0,1,1,0,0,0,3,0,,12%,1,90
James Tarkowski,EVE,D,2,-2.75,1.0,,False,-2.75,,57,0,0,0,0,0,0,0,0,0,3,1,1,1,0,0,0,0,4,0,,93%,1,90
Lisandro Martinez,MUN,D,2,-2.75,1.0,,False,-2.75,,363,0,1,0,0,2,0,0,0,0,0,5,0,0,1,0,0,1,2,0,,48%,1,90
Craig Dawson,WOL,D,2,-2.75,1.0,,True,-2.75,,183,0,0,0,1,2,0,1,0,0,0,1,1,1,1,0,0,0,4,0,,14%,1,70
Alexis Mac Allister,LIV,M,2,-3.0,1.0,,True,-3.0,,188,0,0,0,0,1,0,0,1,0,0,2,2,0,2,0,0,0,1,0,,95%,1,57
Antonee Robinson,FUL,D,2,-3.0,1.0,,True,-3.0,,211,0,0,0,0,1,1,0,0,0,0,2,0,0,2,0,0,0,3,0,,54%,1,90
Axel Disasi,CHE,D,2,-3.75,1.0,,False,-3.75,,94,0,0,0,0,0,0,1,0,0,0,1,0,0,4,0,0,0,3,0,,79%,1,90
Max Kilman,WOL,D,2,-4.0,1.0,,True,-4.0,,159,0,1,0,0,1,1,1,0,0,1,2,1,0,1,0,0,0,4,0,,23%,1,90
Michael Keane,EVE,D,2,-4.0,1.0,,False,-4.0,,351,0,0,0,0,1,0,1,0,0,1,4,0,0,3,0,0,0,4,0,,20%,1,90
Nathan Patterson,EVE,D,2,-4.0,1.0,,False,-4.0,,218,0,1,0,0,4,2,1,0,0,1,0,0,0,0,0,0,0,4,0,,5%,1,90
Nelson Semedo,WOL,D,2,-4.75,1.0,,True,-4.75,,195,0,0,0,0,2,0,0,0,0,0,1,1,0,0,0,0,0,4,0,,19%,1,90
Tim Ream,FUL,D,2,-6.25,1.0,,True,-6.25,,168,0,0,0,0,0,0,0,1,0,1,3,0,0,1,0,0,0,1,0,,29%,1,63
Aaron Wan-Bissaka,MUN,D,1,29.0,1.0,,True,29.0,,143,0,3,1,0,1,1,0,0,1,2,2,3,2,1,0,0,0,0,1,,59%,1,90
Rodri,MCI,M,1,27.0,1.0,,False,27.0,,54,1,1,1,3,3,1,0,0,0,0,0,0,0,1,0,0,0,0,1,,99%,1,90
Pervis Estupinan,BHA,D,1,26.0,1.0,,True,26.0,,53,0,6,1,2,1,0,1,0,3,0,0,1,0,2,0,0,0,1,0,,100%,1,90
Erling Haaland,MCI,F,1,25.5,1.0,,False,25.5,,2,2,2,0,2,0,2,0,0,0,0,1,0,0,1,0,0,0,0,1,,100%,1,79
James Maddison,TOT,M,1,25.5,1.0,,False,25.5,,4,0,6,2,1,0,2,1,0,1,1,1,0,0,1,0,0,0,2,0,,100%,1,90
Alexander Isak,NEW,F,1,25.0,1.0,,True,25.0,,38,2,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,,100%,1,67
Bukayo Saka,ARS,M,1,23.5,1.0,,True,23.5,,1,1,3,0,2,4,1,0,0,1,0,0,0,0,0,0,0,0,1,0,,100%,1,90
Joachim Andersen,CRY,D,1,23.5,1.0,,False,23.5,,9,0,2,0,2,1,0,0,0,0,0,6,2,1,4,0,0,0,0,1,,92%,1,90
Odsonne Edouard,CRY,F,1,23.0,1.0,,False,23.0,,25,1,2,0,3,1,1,0,0,0,0,0,2,0,3,0,0,0,0,1,,80%,1,90
Jarrod Bowen,WHU,M,1,22.5,1.0,,False,22.5,,11,1,3,0,1,2,2,1,0,0,0,0,4,0,5,0,0,0,1,0,,100%,1,90
Julian Alvarez,MCI,F,1,22.0,1.0,,False,22.0,,6,0,6,1,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0,1,,100%,1,90
Raphael Varane,MUN,D,1,20.75,1.0,,True,20.75,,164,1,0,0,1,0,1,0,0,0,0,5,0,1,1,0,0,0,0,1,,75%,1,90
Harvey Barnes,NEW,M,1,20.5,0.0,,True,20.5,,193,1,2,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,53%,1,21
Eberechi Eze,CRY,M,1,20.0,1.0,,False,20.0,,12,0,7,0,0,0,2,0,0,3,0,0,2,0,2,0,0,0,0,1,,100%,1,90
Yoane Wissa,BRF,F,1,20.0,1.0,,True,20.0,,37,1,2,0,2,1,2,0,0,0,1,1,1,1,0,0,0,0,2,0,,93%,1,71
Solly March,BHA,M,1,19.5,1.0,,True,19.5,,29,1,2,0,2,1,4,0,0,0,0,1,2,0,1,0,0,0,0,1,,100%,1,73
Pascal Gross,BHA,M,1,19.5,1.0,,True,19.5,,24,0,6,0,1,1,1,0,0,0,2,1,1,1,2,0,0,0,1,0,,100%,1,90
Carlton Morris,LUT,F,1,18.5,1.0,,False,18.5,,44,1,0,0,2,0,1,0,0,0,0,2,1,0,10,0,0,0,4,0,,95%,1,90
Moussa Diaby,AVL,F,1,18.0,1.0,,False,18.0,,20,1,2,0,2,1,4,0,0,0,0,0,2,0,0,0,0,0,4,0,,97%,1,86
Pedro Neto,WOL,F,1,18.0,1.0,,True,18.0,,7,0,4,0,2,0,0,1,0,4,0,0,4,0,0,0,0,0,1,0,,96%,1,90
Pedro Neto,WOL,F,1,18.0,1.0,,False,18.0,,7,0,4,0,2,0,0,1,0,4,0,0,4,0,0,0,0,0,1,0,,96%,1,90
Joao Pedro,BHA,F,1,18.0,1.0,,True,18.0,,43,1,1,0,2,2,2,0,0,0,0,1,0,0,0,0,1,0,1,0,,95%,1,87
Kaoru Mitoma,BHA,M,1,16.5,1.0,,True,16.5,,15,0,5,1,0,0,0,1,0,1,0,0,1,0,1,0,0,0,1,0,,100%,1,90
Sandro Tonali,NEW,M,1,16.5,1.0,,True,16.5,,146,1,1,0,2,1,0,1,0,1,1,0,0,0,1,0,0,0,1,0,,88%,1,88
Matheus Nunes,MCI,M,1,16.5,1.0,,False,16.5,,167,0,2,0,0,1,3,0,0,1,5,1,6,0,2,0,0,0,1,0,,78%,1,90
Marc Guehi,CRY,D,1,16.5,1.0,,False,16.5,,99,0,1,0,0,0,0,0,0,0,2,2,1,2,3,0,0,0,0,1,,50%,1,88
Dominic Solanke,BOU,F,1,16.0,1.0,,True,16.0,,36,1,2,0,2,0,4,0,0,0,0,0,1,0,0,0,0,0,1,0,,94%,1,90
Tomas Soucek,WHU,M,1,16.0,1.0,,False,16.0,,39,0,1,1,0,5,0,0,0,0,0,7,0,0,6,0,0,0,1,0,,85%,1,90
Luis Diaz,LIV,F,1,15.5,1.0,,False,15.5,,86,1,1,0,1,1,1,0,0,0,0,0,2,0,0,0,0,0,1,0,,100%,1,76
Callum Wilson,NEW,F,1,15.5,0.0,,True,15.5,,61,1,0,0,4,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,,97%,1,21
Ollie Watkins,AVL,F,1,15.0,1.0,,False,15.0,,3,0,2,1,1,1,2,0,0,0,0,2,2,1,0,0,0,0,5,0,,100%,1,90
Gabriel Martinelli,ARS,M,1,14.5,1.0,,True,14.5,,120,0,3,1,0,1,4,0,0,1,0,0,2,0,1,0,0,0,1,0,,100%,1,85
Alex Iwobi,FUL,M,1,14.5,1.0,,True,14.5,,223,0,3,0,2,0,1,0,0,1,1,0,3,0,0,0,0,0,1,0,,63%,1,90
Rico Henry,BRF,D,1,14.5,1.0,,True,14.5,,142,0,3,1,0,0,2,0,0,1,1,2,3,0,1,0,0,0,2,0,,30%,1,90
Nathan Ake,MCI,D,1,14.25,1.0,,False,14.25,,133,0,0,0,0,3,0,0,0,0,2,1,0,0,3,0,0,0,0,1,,94%,1,78
Axel Disasi,CHE,D,1,13.75,1.0,,True,13.75,,94,1,0,0,1,0,0,0,0,0,2,3,0,0,1,0,0,0,1,0,,79%,1,90
Bryan Mbeumo,BRF,F,1,13.5,1.0,,True,13.5,,22,1,0,0,2,0,3,0,0,0,1,0,0,0,2,0,0,0,2,0,,100%,1,90
Evan Ferguson,BHA,F,1,13.0,0.0,,True,13.0,,51,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,99%,1,11
Bobby De Cordova-Reid,FUL,F,1,13.0,0.0,,False,13.0,,170,1,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,,17%,1,45
Manuel Akanji,MCI,D,1,12.5,1.0,,False,12.5,,106,0,0,0,0,1,0,0,0,0,0,2,0,1,4,0,0,0,0,1,,97%,1,90
Eddie Nketiah,ARS,F,1,12.5,1.0,,True,12.5,,55,1,0,0,1,1,1,0,0,0,0,0,0,0,2,0,0,0,0,1,,84%,1,72
Kenny Tete,FUL,D,1,12.5,1.0,,False,12.5,,208,0,1,0,0,1,1,1,0,1,2,4,1,1,0,0,0,0,0,1,,69%,1,90
Jefferson Lerma,CRY,M,1,12.5,1.0,,False,12.5,,126,0,1,0,0,3,3,0,0,0,1,1,1,0,12,0,0,0,0,1,,46%,1,90
Cristian Romero,TOT,D,1,12.25,1.0,,False,12.25,,45,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,90%,1,13
Craig Dawson,WOL,D,1,12.25,1.0,,False,12.25,,183,0,1,0,0,0,0,0,0,0,1,5,0,2,8,0,0,0,1,0,,14%,1,90
Yves Bissouma,TOT,M,1,12.0,1.0,,False,12.0,,74,0,1,0,0,1,0,0,0,0,4,2,5,0,0,0,0,0,2,0,,81%,1,90
Jacob Murphy,NEW,M,1,12.0,0.0,,True,12.0,,272,0,2,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,,5%,1,3
Lucas Paqueta,WHU,M,1,11.5,1.0,,False,11.5,,40,0,2,0,1,7,1,1,0,0,0,1,0,0,2,0,0,0,1,0,,100%,1,88
Declan Rice,ARS,M,1,11.5,1.0,,True,11.5,,67,0,0,0,3,4,0,0,0,0,1,0,0,0,1,0,0,0,1,0,,98%,1,90
Ben Chilwell,CHE,D,1,11.5,1.0,,True,11.5,,115,0,1,1,1,1,1,0,0,0,0,0,1,0,1,0,0,0,1,0,,85%,1,88
Jordan Ayew,CRY,F,1,11.5,1.0,,False,11.5,,63,0,2,1,1,0,8,0,0,1,1,0,1,0,1,0,0,0,0,1,,70%,1,90
Issa Diop,FUL,D,1,11.25,1.0,,False,11.25,,220,0,0,0,0,0,0,0,0,0,0,9,0,1,2,0,0,0,0,1,,12%,1,90
Bruno Fernandes,MUN,M,1,11.0,1.0,,True,11.0,,14,0,3,0,0,2,2,0,0,1,1,0,0,1,0,0,0,0,0,1,,100%,1,90
Sven Botman,NEW,D,1,11.0,1.0,,True,11.0,,68,0,1,1,0,2,0,1,0,0,1,4,0,1,1,0,0,0,1,0,,97%,1,90
Taiwo Awoniyi,NOT,F,1,11.0,0.0,,False,11.0,,31,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,,95%,1,18
Luke Shaw,MUN,D,1,11.0,1.0,,True,11.0,,203,0,0,0,0,2,1,1,0,0,2,6,0,2,0,0,0,0,0,1,,82%,1,90
Simon Adingra,BHA,F,1,11.0,0.0,,True,11.0,,111,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,36%,1,15
Anthony Gordon,NEW,M,1,10.5,1.0,,True,10.5,,16,0,2,1,0,0,1,1,0,1,0,0,2,0,0,0,0,0,1,0,,96%,1,67
Jeffrey Schlupp,CRY,M,1,10.5,1.0,,False,10.5,,118,0,2,0,1,1,2,0,0,0,0,0,3,0,1,0,0,0,0,1,,31%,1,90
Max Kilman,WOL,D,1,10.5,1.0,,False,10.5,,159,0,1,0,1,1,1,0,0,0,2,4,0,3,2,0,0,0,1,0,,23%,1,90
Jan-Paul van Hecke,BHA,D,1,10.5,1.0,,True,10.5,,239,0,0,0,1,1,0,0,0,0,2,6,0,1,5,0,0,0,1,0,,8%,1,90
Antonee Robinson,FUL,D,1,10.25,1.0,,False,10.25,,211,0,0,0,0,0,0,0,0,0,0,5,0,0,3,0,0,0,0,1,,54%,1,90
Tim Ream,FUL,D,1,10.25,1.0,,False,10.25,,168,0,0,0,0,0,0,0,0,0,0,5,0,0,3,0,0,0,0,1,,29%,1,90
Anthony Elanga,NOT,F,1,10.0,0.0,,False,10.0,,103,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,44%,1,9
Cheick Doucoure,CRY,M,1,10.0,1.0,,False,10.0,,101,0,3,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,,33%,1,90
Joao Gomes,WOL,M,1,10.0,1.0,,False,10.0,,151,0,2,0,0,4,2,0,0,0,0,2,2,0,2,0,0,0,1,0,,10%,1,87
Joel Ward,CRY,D,1,10.0,1.0,,False,10.0,,154,0,0,0,0,1,1,0,0,0,0,2,0,0,3,0,0,0,0,1,,10%,1,90
Tyrick Mitchell,CRY,D,1,9.75,1.0,,False,9.75,,121,0,0,0,0,1,0,0,0,0,0,3,1,0,1,0,0,0,0,1,,32%,1,90
Antony,MUN,F,1,9.5,1.0,,True,9.5,,163,0,3,0,1,0,1,0,0,0,0,0,2,0,0,0,0,0,0,1,,69%,1,76
Matheus Cunha,WOL,F,1,9.5,1.0,,False,9.5,,64,0,1,0,1,0,0,0,0,0,2,0,3,0,1,0,0,0,1,0,,57%,1,76
Amadou Onana,EVE,M,1,9.5,1.0,,True,9.5,,104,0,3,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,,28%,1,90
Kieran Trippier,NEW,D,1,9.25,1.0,,True,9.25,,5,0,4,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,1,0,,100%,1,90
Kyle Walker,MCI,D,1,9.25,1.0,,False,9.25,,79,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,,96%,1,88
