Player,Team,Position,GW,FPts,started,Opponent,Home,FP/G,ROS Rank,RkOv,G,KP,AT,SOT,TkW,DIS,YC,RC,ACNC,Int,CLR,CoS,BS,AER,PKM,PKD,OG,GAO,CS,Team_long,Ros %,GP,Min
Jay Turner-Cooke,NEW,M,1,0.0,,,,0.0,200,687,0,0,0,0,0,-0.0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,,0%,0,0
Jensen Weir,BHA,M,1,0.0,,,,0.0,200,694,0,0,0,0,0,-0.0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,,0%,0,0
Pau Torres,AVL,D,1,-0.25,,NEW,False,-0.25,200,209,0,2,0,0,0,-0.0,0,0,0,0,0.75,1,1,1.0,0,0,0,-6,0,Aston Villa,58%,1,58
Brennan Johnson,TOT,F,1,-0.5,,ARS,False,-0.5,89,259,0,0,0,0,0,-0.5,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,Nott'ham Forest,72%,1,79
Leon Bailey,AVL,F,1,-0.5,,NEW,False,-0.5,200,117,0,0,0,0,0,-2.0,0,0,0,1,0.0,0,0,0.5,0,0,0,0,0,Aston Villa,56%,1,45
Lisandro Martinez,MUN,D,1,-0.5,,WOL,True,-0.5,200,363,0,0,0,0,1,-0.5,-2,0,0,0,0.0,1,0,0.0,0,0,0,0,0,Manchester Utd,48%,1,45
Raul Jimenez,FUL,F,1,-0.5,,EVE,False,-0.5,200,226,0,0,0,0,0,-1.0,0,0,0,0,0.0,0,0,0.5,0,0,0,0,0,Fulham,33%,1,57
Tom Lockyer,LUT,D,1,-0.5,,BHA,False,-0.5,200,210,0,0,0,0,2,-0.0,0,0,0,1,1.5,0,1,2.0,0,0,0,-8,0,Luton Town,19%,1,90
Ameen Al Dakhil,BUR,D,1,-0.5,,,,-0.5,200,726,0,0,0,0,1,-0.5,0,0,0,1,1.0,0,1,2.0,0,0,0,-6,0,,3%,1,90
William Osula,SHU,F,1,-0.5,,CRY,True,-0.5,200,721,0,0,0,0,0,-1.0,-2,0,1,0,0.0,0,1,0.5,0,0,0,0,0,Sheffield Utd,0%,1,90
Trent Alexander-Arnold,LIV,D,1,-0.75,,CHE,False,-0.75,8,112,0,0,0,0,1,-0.0,-2,0,1,0,1.25,0,0,0.0,0,0,0,-2,0,Liverpool,100%,1,90
Lewis Dunk,BHA,D,1,-0.75,,LUT,True,-0.75,200,309,0,0,0,0,1,-0.0,0,0,0,0,0.25,0,0,0.0,0,0,0,-2,0,Brighton,49%,1,90
Dara O'Shea,BUR,D,1,-0.75,,MCI,True,-0.75,200,324,0,0,0,0,0,-0.0,0,0,0,1,0.25,0,2,2.0,0,0,0,-6,0,Burnley,2%,1,90
Ben White,ARS,D,1,-1.0,,NOT,True,-1.0,116,27,0,0,0,0,0,-0.0,-2,0,0,2,0.0,0,0,1.0,0,0,0,-2,0,Arsenal,98%,1,90
Aaron Hickey,BRF,D,1,-1.0,,TOT,True,-1.0,200,384,0,2,0,0,2,-0.5,-2,0,0,0,0.5,1,0,0.0,0,0,0,-4,0,Brentford,10%,1,71
Ola Aina,NOT,D,1,-1.0,,ARS,False,-1.0,200,293,0,0,0,0,3,-0.5,-2,0,0,0,0.5,1,0,1.0,0,0,0,-4,0,Nott'ham Forest,2%,1,71
Anis Ben Slimane,SHU,M,1,-1.0,,CRY,True,-1.0,200,720,0,0,0,0,0,-0.0,-2,0,0,1,0.0,0,0,0.0,0,0,0,0,0,Sheffield Utd,0%,1,9
Lucas Digne,AVL,D,1,-1.5,,NEW,False,-1.5,118,35,0,6,0,0,2,-0.0,-2,0,0,1,0.5,0,0,1.0,0,0,0,-10,0,Aston Villa,90%,1,90
Mads Andersen,LUT,D,1,-1.5,,,,-1.5,200,174,0,0,0,0,1,-0.0,-2,0,0,1,1.5,0,1,0.0,0,0,0,-4,0,,4%,1,75
Oliver Skipp,TOT,M,1,-1.5,,BRF,False,-1.5,200,713,0,0,0,0,0,-0.0,-2,0,0,0,0.0,0,0,0.5,0,0,0,0,0,Tottenham,1%,1,74
Joel Veltman,BHA,D,1,-1.75,,LUT,True,-1.75,200,217,0,0,0,0,0,-0.0,0,0,0,0,0.25,0,0,0.0,0,0,0,-2,0,Brighton,25%,1,10
Vitinho,BUR,D,1,-1.75,,MCI,True,-1.75,200,714,0,2,0,0,0,-0.0,0,0,0,1,0.25,0,1,0.0,0,0,0,-6,0,Burnley,1%,1,90
Carney Chukwuemeka,CHE,M,1,-2.0,,LIV,True,-2.0,200,294,0,0,0,0,1,-1.0,-2,0,0,0,0.0,0,0,0.0,0,0,0,0,0,Chelsea,13%,1,80
Amari'i Bell,LUT,D,1,-2.0,,BHA,False,-2.0,200,297,0,0,0,0,2,-0.0,0,0,0,2,1.0,0,1,0.0,0,0,0,-8,0,Luton Town,13%,1,90
Connor Roberts,BUR,D,1,-3.75,,MCI,True,-3.75,200,731,0,0,0,0,1,-0.0,0,0,0,0,0.25,0,0,1.0,0,0,0,-6,0,Burnley,8%,1,90
Ezri Konsa,AVL,D,1,-4.5,,NEW,False,-4.5,200,192,0,0,0,0,4,-0.0,0,0,0,0,0.5,1,0,0.0,0,0,0,-10,0,Aston Villa,19%,1,90
Anass Zaroury,BUR,F,1,-5.0,,MCI,True,-5.0,200,727,0,2,0,0,0,-0.0,0,-7,0,0,0.0,0,0,0.0,0,0,0,0,0,Burnley,18%,1,27
Matty Cash,AVL,D,1,-5.25,,NEW,False,-5.25,79,66,0,0,0,2,0,-0.5,-2,0,0,1,0.25,1,1,0.0,0,0,0,-8,0,Aston Villa,96%,1,86
Kieran Trippier,NEW,D,1,44.5,,AVL,True,44.5,7,5,0,10,21,0,2,-0.5,0,0,2,0,0.0,1,1,2.0,0,0,0,0,6,Newcastle Utd,100%,1,69
James Tarkowski,EVE,D,1,34.0,,FUL,True,34.0,62,57,10,8,7,2,0,-0.0,0,0,0,0,1.0,0,0,8.0,0,0,0,-2,0,Everton,93%,1,90
Bukayo Saka,ARS,M,1,33.0,,NOT,True,33.0,4,1,9,8,6,4,3,-1.5,0,0,1,1,0.0,2,0,0.5,0,0,0,0,0,Arsenal,100%,1,88
Anthony Gordon,NEW,M,1,32.5,,AVL,True,32.5,63,16,9,6,6,6,2,-1.0,0,0,0,1,0.0,2,0,0.5,0,0,0,0,1,Newcastle Utd,96%,1,77
Bruno Guimaraes,NEW,M,1,32.0,,AVL,True,32.0,114,34,9,8,6,2,2,-0.0,0,0,0,1,0.0,2,0,1.0,0,0,0,0,1,Newcastle Utd,98%,1,80
Virgil van Dijk,LIV,D,1,27.25,,CHE,False,27.25,44,84,0,4,7,0,1,-0.0,0,0,0,3,1.25,0,1,12.0,0,0,0,-2,0,Liverpool,100%,1,90
Son Heung-Min,TOT,F,1,26.0,,,,26.0,11,10,18,4,0,4,0,-0.0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,,100%,1,78
Dan Burn,NEW,D,1,25.5,,AVL,True,25.5,93,62,10,0,0,2,2,-0.5,0,0,1,1,1.0,1,0,2.0,0,0,0,0,6,Newcastle Utd,95%,1,90
Kaoru Mitoma,BHA,M,1,23.0,,LUT,True,23.0,10,15,18,0,0,4,1,-0.5,0,0,0,0,0.0,0,0,0.5,0,0,0,0,0,Brighton,100%,1,45
Bruno Fernandes,MUN,M,1,22.5,,WOL,True,22.5,2,14,9,4,0,6,0,-0.0,0,0,0,2,0.0,0,0,0.5,0,0,0,0,1,Manchester Utd,100%,1,90
Sven Botman,NEW,D,1,22.5,,AVL,True,22.5,103,68,10,0,0,2,0,-0.0,0,0,0,1,0.5,0,0,3.0,0,0,0,0,6,Newcastle Utd,97%,1,90
Mohamed Salah,LIV,F,1,22.0,,CHE,False,22.0,3,8,9,4,0,4,1,-0.0,0,0,0,0,0.0,2,0,0.0,0,2,0,0,0,Liverpool,100%,1,90
Jonny Evans,MUN,D,1,21.0,,,,21.0,200,233,0,2,7,0,0,-0.0,0,0,0,1,2.0,0,0,3.0,0,0,0,0,6,,5%,1,88
James Maddison,TOT,M,1,20.5,,BRF,False,20.5,5,4,0,6,12,0,1,-0.5,0,0,0,0,0.0,2,0,0.0,0,0,0,0,0,Tottenham,100%,1,77
Antonee Robinson,FUL,D,1,20.5,,EVE,False,20.5,200,211,0,4,0,0,2,-0.0,0,0,1,4,0.5,1,0,2.0,0,0,0,0,6,Fulham,54%,1,90
Phil Foden,MCI,M,1,20.0,,BUR,False,20.0,9,17,9,2,0,2,2,-0.0,0,0,0,1,0.0,3,0,0.0,0,0,0,0,1,Manchester City,100%,1,86
James Garner,EVE,M,1,19.0,,FUL,True,19.0,141,75,0,8,6,0,3,-0.5,0,0,1,0,0.0,0,1,0.5,0,0,0,0,0,Everton,37%,1,90
Elliot Anderson,NEW,M,1,19.0,,AVL,True,19.0,200,110,0,6,6,2,3,-1.5,0,0,0,0,0.0,0,2,0.5,0,0,0,0,1,Newcastle Utd,28%,1,90
Sean Longstaff,NEW,M,1,18.5,,AVL,True,18.5,200,82,9,0,6,2,0,-0.5,0,0,0,1,0.0,0,0,0.0,0,0,0,0,1,Newcastle Utd,42%,1,90
Callum Wilson,NEW,F,1,18.0,,AVL,True,18.0,55,61,9,0,0,10,0,-1.0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,Newcastle Utd,97%,1,69
Carlton Morris,LUT,F,1,17.0,,BHA,False,17.0,85,44,9,2,0,4,0,-1.5,0,0,0,0,0.0,2,0,1.5,0,0,0,0,0,Luton Town,95%,1,90
Kyle Walker,MCI,D,1,16.5,,BUR,False,16.5,200,79,0,2,7,0,0,-0.0,0,0,0,0,0.5,0,0,1.0,0,0,0,0,6,Manchester City,96%,1,90
Jarrod Bowen,WHU,M,1,16.0,,BOU,False,16.0,16,11,9,0,0,4,2,-1.5,0,0,0,1,0.0,1,0,0.5,0,0,0,0,0,West Ham,100%,1,90
Billy Gilmour,BHA,M,1,16.0,,LUT,True,16.0,200,69,0,8,6,0,3,-0.0,-2,0,0,0,0.0,1,0,0.0,0,0,0,0,0,Brighton,49%,1,90
Alfie Doughty,LUT,M,1,16.0,,BHA,False,16.0,96,92,0,10,0,0,0,-0.0,0,0,3,2,0.0,0,0,1.0,0,0,0,0,0,Luton Town,42%,1,71
Boubacar Kamara,AVL,M,1,16.0,,NEW,False,16.0,200,109,0,8,0,0,4,-0.0,0,0,0,2,0.0,1,0,0.0,0,0,0,0,1,Aston Villa,16%,1,88
Max Kilman,WOL,D,1,15.5,,MUN,False,15.5,200,159,0,0,0,2,1,-0.0,0,0,0,0,1.5,2,1,10.0,0,0,0,-2,0,Wolves,23%,1,90
Pedro Neto,WOL,F,1,15.0,,MUN,False,15.0,20,7,9,2,0,2,0,-1.0,0,0,1,0,0.0,2,0,0.0,0,0,0,0,0,Wolves,96%,1,90
Eberechi Eze,CRY,M,1,14.5,,SHU,False,14.5,6,12,0,6,0,2,0,-1.5,0,0,1,1,0.0,5,0,0.0,0,0,0,0,1,Crystal Palace,100%,1,90
Darwin Nunez,LIV,F,1,14.5,,CHE,False,14.5,23,70,9,0,0,4,0,-1.0,0,0,0,0,0.0,1,1,0.5,0,0,0,0,0,Liverpool,100%,1,80
Timothy Castagne,FUL,D,1,14.5,,,,14.5,144,180,0,2,0,2,1,-0.0,0,0,0,0,0.5,1,1,1.0,0,0,0,0,6,,42%,1,90
Abdoulaye Doucoure,EVE,M,1,14.0,,FUL,True,14.0,46,23,9,2,0,2,0,-1.0,0,0,0,1,0.0,0,0,1.0,0,0,0,0,0,Everton,91%,1,90
Miguel Almiron,NEW,M,1,13.5,,AVL,True,13.5,69,96,9,0,0,2,0,-0.5,0,0,0,1,0.0,1,0,0.0,0,0,0,0,1,Newcastle Utd,95%,1,69
Ezri Konsa,AVL,D,1,13.5,,NEW,False,13.5,200,192,0,0,0,0,1,-0.0,0,0,0,1,1.5,0,2,2.0,0,0,0,0,6,Aston Villa,19%,1,90
Ollie Watkins,AVL,F,1,13.0,,NEW,False,13.0,21,3,9,2,0,2,0,-0.0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,Aston Villa,100%,1,88
Dwight McNeil,EVE,M,1,13.0,,,,13.0,32,216,0,2,6,2,0,-1.0,0,0,2,2,0.0,0,0,0.0,0,0,0,0,0,,81%,1,90
Andrew Robertson,LIV,D,1,12.75,,CHE,False,12.75,48,30,0,10,0,0,0,-0.0,0,0,1,0,0.75,0,1,2.0,0,0,0,-2,0,Liverpool,100%,1,90
Pervis Estupinan,BHA,D,1,12.5,,LUT,True,12.5,33,53,0,2,7,0,0,-0.0,0,0,1,1,0.5,0,1,2.0,0,0,0,-2,0,Brighton,100%,1,90
Mathias Jensen,BRF,M,1,12.5,,TOT,True,12.5,54,21,9,0,0,2,2,-0.5,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,Brentford,97%,1,90
Alexis Mac Allister,LIV,M,1,12.5,,CHE,False,12.5,76,188,0,4,6,0,0,-1.0,0,0,0,1,0.0,2,0,0.5,0,0,0,0,0,Liverpool,95%,1,87
Dominic Solanke,BOU,F,1,12.5,,WHU,True,12.5,61,36,9,0,0,4,0,-1.0,0,0,0,0,0.0,0,0,0.5,0,0,0,0,0,Bournemouth,94%,1,90
Diogo Dalot,MUN,D,1,12.5,,,,12.5,50,196,0,4,0,0,2,-0.0,-2,0,2,0,0.5,0,0,0.0,0,0,0,0,6,,84%,1,90
Pau Torres,AVL,D,1,12.5,,NEW,False,12.5,200,209,0,2,0,0,2,-0.0,0,0,0,0,0.5,1,0,1.0,0,0,0,0,6,Aston Villa,58%,1,90
Marc Guehi,CRY,D,1,12.5,,SHU,False,12.5,200,99,0,0,0,0,1,-0.0,0,0,0,0,1.5,1,0,3.0,0,0,0,0,6,Crystal Palace,50%,1,90
Josko Gvardiol,MCI,D,1,12.25,,BUR,False,12.25,200,141,0,0,0,0,0,-0.0,0,0,0,2,1.25,1,1,1.0,0,0,0,0,6,Manchester City,82%,1,90
Joachim Andersen,CRY,D,1,12.0,,SHU,False,12.0,71,9,0,0,0,0,1,-0.0,0,0,0,0,1.0,1,0,3.0,0,0,0,0,6,Crystal Palace,92%,1,90
Matheus Nunes,MCI,M,1,12.0,,MUN,False,12.0,149,167,0,2,6,0,1,-0.5,0,0,1,0,0.0,0,1,0.5,0,0,0,0,1,Wolves,78%,1,90
Issa Diop,FUL,D,1,12.0,,EVE,False,12.0,200,220,0,0,0,0,0,-0.0,0,0,0,1,1.0,0,0,4.0,0,0,0,0,6,Fulham,12%,1,90
Vitaly Janelt,BRF,M,1,12.0,,TOT,True,12.0,200,130,0,2,6,0,2,-0.0,0,0,0,1,0.0,0,0,1.0,0,0,0,0,0,Brentford,10%,1,60
Erling Haaland,MCI,F,1,11.5,,BUR,False,11.5,1,2,9,0,0,2,0,-0.5,0,0,0,0,0.0,0,0,1.0,0,0,0,0,0,Manchester City,100%,1,90
Alexander Isak,NEW,F,1,11.5,,AVL,True,11.5,29,38,9,0,0,2,0,-0.5,0,0,0,0,0.0,1,0,0.0,0,0,0,0,0,Newcastle Utd,100%,1,19
Matty Cash,AVL,D,1,11.5,,NEW,False,11.5,79,66,0,0,0,4,0,-0.0,0,0,0,1,0.5,0,0,0.0,0,0,0,0,6,Aston Villa,96%,1,90
James Ward-Prowse,WHU,M,1,11.5,,,,11.5,17,13,0,6,0,0,2,-0.5,0,0,2,2,0.0,0,0,0.0,0,0,0,0,0,,85%,1,90
Dominic Calvert-Lewin,EVE,F,1,11.5,,,,11.5,73,156,9,0,0,2,0,-0.5,0,0,0,0,0.0,0,1,0.0,0,0,0,0,0,,72%,1,26
Fabian Schar,NEW,D,1,11.0,,AVL,True,11.0,47,127,0,0,0,0,1,-0.0,0,0,0,1,0.0,2,1,0.0,0,0,0,0,6,Newcastle Utd,93%,1,90
Lucas Paqueta,WHU,M,1,10.5,,BOU,False,10.5,37,40,0,2,0,0,2,-1.0,0,0,0,1,0.0,6,0,0.5,0,0,0,0,0,West Ham,100%,1,86
Diogo Jota,LIV,F,1,10.5,,CHE,False,10.5,41,91,9,0,0,2,0,-0.5,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,Liverpool,98%,1,8
Lucas Digne,AVL,D,1,10.5,,NEW,False,10.5,118,35,0,0,0,2,2,-0.5,-2,0,0,3,0.0,0,0,0.0,0,0,0,0,6,Aston Villa,90%,1,90
Vladimir Coufal,WHU,D,1,10.25,,BOU,False,10.25,137,32,0,4,7,0,2,-0.5,0,0,1,1,0.75,0,0,1.0,0,0,0,-6,0,West Ham,74%,1,90
Tomas Soucek,WHU,M,1,10.0,,BOU,False,10.0,104,39,0,2,0,2,1,-0.0,0,0,1,0,0.0,0,3,1.0,0,0,0,0,0,West Ham,85%,1,73
Harrison Reed,FUL,M,1,10.0,,EVE,False,10.0,200,152,0,4,0,0,2,-0.5,0,0,1,1,0.0,0,1,0.5,0,0,0,0,1,Fulham,8%,1,90
Will Hughes,CRY,M,1,10.0,,,,10.0,200,222,0,2,0,2,3,-2.0,0,0,0,2,0.0,2,0,0.0,0,0,0,0,1,,2%,1,90
Dominik Szoboszlai,LIV,M,1,9.5,,CHE,False,9.5,27,26,0,8,0,0,1,-0.5,0,0,0,1,0.0,0,0,0.0,0,0,0,0,0,Liverpool,100%,1,90
Ben White,ARS,D,1,9.5,,NOT,True,9.5,116,27,0,0,7,2,0,-0.5,0,0,1,2,1.0,0,1,0.0,0,0,0,-4,0,Arsenal,98%,1,90
Conor Gallagher,CHE,M,1,9.5,,LIV,True,9.5,150,108,0,2,0,0,3,-0.0,0,0,0,2,0.0,2,0,0.5,0,0,0,0,0,Chelsea,77%,1,90
